date,household_id,region,has_solar,total_kwh,peak_kwh,off_peak_kwh,estimated_cost_usd,solar_savings_usd
2024-01-21,HH_003,Rural,1,4.6932,3.1344,1.5588,1.01742,0.23466
2024-01-21,HH_004,Rural,0,5.2317,3.211,2.0207,1.105855,0.0
2024-01-21,HH_005,Urban,0,12.932599999999999,7.7489,5.1837,2.71478,0.0
2024-01-21,HH_006,Urban,0,8.3953,5.2106,3.1847,1.7803550000000001,0.0
2024-01-21,HH_007,Urban,1,5.8448,4.826,1.0188,1.3593199999999999,0.29224
2024-01-21,HH_008,Rural,0,5.1549000000000005,3.2485,1.9064,1.098085,0.0
2024-01-21,HH_009,Rural,0,5.0603,3.2249,1.8354,1.081535,0.0
2024-01-21,HH_010,Rural,0,5.1886,3.1335,2.0551,1.09164,0.0
2024-01-21,HH_011,Urban,0,8.5291,5.2143,3.3148,1.800795,0.0
2024-01-21,HH_012,Rural,1,4.3444,3.1827,1.1617,0.96993,0.21722000000000002
2024-01-21,HH_013,Rural,0,5.1401,3.1548,1.9853,1.086495,0.0
2024-01-21,HH_014,Semi-urban,0,8.4054,5.0943000000000005,3.3111,1.7702400000000003,0.0
2024-01-21,HH_015,Urban,1,5.9911,4.6338,1.3573,1.362045,0.299555
2024-01-21,HH_016,Urban,1,8.8766,7.0089,1.8677,2.03238,0.44383
2024-01-21,HH_017,Semi-urban,0,8.2752,5.0968,3.1784,1.75096,0.0
2024-01-21,HH_018,Rural,1,3.5046,2.7851,0.7195,0.8042,0.17523
2024-01-21,HH_019,Semi-urban,0,8.9895,5.3309999999999995,3.6585,1.881525,0.0
2024-01-21,HH_020,Semi-urban,0,8.5491,5.1104,3.4387,1.793405,0.0
2024-01-21,HH_021,Rural,1,4.3749,3.1192,1.2557,0.9681550000000001,0.21874500000000002
2024-01-21,HH_022,Urban,1,6.7179,5.006,1.7119,1.508285,0.33589500000000005
2024-01-21,HH_023,Semi-urban,1,5.8210999999999995,4.7201,1.101,1.345175,0.291055
2024-01-21,HH_024,Semi-urban,1,7.9558,5.3378,2.618,1.72715,0.39779000000000003
2024-01-21,HH_025,Semi-urban,0,8.291,5.1763,3.1147,1.7612800000000002,0.0
2024-01-21,HH_026,Rural,0,5.2036,3.1534,2.0502,1.09588,0.0
2024-01-21,HH_027,Urban,1,6.5581,4.8931,1.665,1.4730249999999998,0.327905
2024-01-21,HH_028,Rural,0,5.3677,3.2763999999999998,2.0913,1.132795,0.0
2024-01-21,HH_029,Rural,1,4.9506,3.0914,1.8592,1.05173,0.24753
2024-01-21,HH_030,Urban,1,5.2504,4.4562,0.7942,1.23318,0.26252000000000003
2024-01-21,HH_031,Rural,1,3.7222,2.8123,0.9098999999999999,0.83956,0.18611
2024-01-21,HH_032,Urban,0,8.4853,5.4606,3.0247,1.818855,0.0
2024-01-21,HH_033,Urban,0,13.0268,7.9672,5.0596,2.75074,0.0
2024-01-21,HH_034,Rural,0,5.1882,3.2914,1.8968,1.10737,0.0
2024-01-21,HH_035,Rural,0,5.04,3.2072,1.8328,1.07672,0.0
2024-01-21,HH_036,Rural,0,5.1174,3.1791,1.9383,1.08552,0.0
2024-01-21,HH_037,Semi-urban,0,8.8898,5.6062,3.2836,1.89409,0.0
2024-01-21,HH_038,Urban,0,8.8135,5.5142,3.2993,1.8734449999999998,0.0
2024-01-21,HH_039,Rural,0,5.3701,3.1163,2.2538,1.1171449999999998,0.0
2024-01-21,HH_040,Semi-urban,0,9.0429,5.4439,3.599,1.9008250000000002,0.0
2024-01-21,HH_041,Urban,0,8.9438,5.3677,3.5761000000000003,1.8783400000000001,0.0
2024-01-21,HH_042,Semi-urban,0,8.6819,5.306,3.3759,1.832885,0.0
2024-01-21,HH_043,Urban,1,11.9924,7.7669,4.2255,2.57555,0.59962
2024-01-21,HH_044,Rural,0,5.4988,3.3272,2.1715999999999998,1.15754,0.0
2024-01-21,HH_045,Semi-urban,0,8.454,5.1768,3.2771999999999997,1.78578,0.0
2024-01-21,HH_046,Rural,0,5.1146,3.1632,1.9514,1.08351,0.0
2024-01-21,HH_047,Semi-urban,1,6.5064,4.8726,1.6338,1.46322,0.32532000000000005
2024-01-21,HH_048,Rural,0,5.1754999999999995,3.2027,1.9727999999999999,1.096595,0.0
2024-01-21,HH_049,Rural,0,5.2046,3.2428,1.9618,1.10497,0.0
2024-01-21,HH_050,Urban,0,13.1664,8.4526,4.7138,2.82022,0.0
2024-01-21,HH_051,Rural,0,5.1569,3.1997,1.9571999999999998,1.093505,0.0
2024-01-21,HH_052,Rural,0,5.1394,3.1657,1.9737,1.08748,0.0
2024-01-21,HH_053,Rural,0,4.9297,2.961,1.9687000000000001,1.035555,0.0
2024-01-21,HH_054,Rural,0,5.2861,3.2861000000000002,2.0,1.121525,0.0
2024-01-21,HH_055,Rural,1,4.3803,3.0861,1.2942,0.965655,0.21901500000000002
2024-01-21,HH_056,Rural,1,4.3305,3.1048,1.2257,0.960055,0.216525
2024-01-21,HH_057,Urban,0,8.7024,5.4242,3.2782,1.84778,0.0
2024-01-21,HH_058,Urban,0,8.5595,5.2329,3.3266,1.807215,0.0
2024-01-21,HH_059,Urban,1,8.0087,5.4215,2.5872,1.743455,0.400435
2024-01-21,HH_060,Semi-urban,0,8.8493,5.4432,3.4061,1.871715,0.0
2024-01-21,HH_061,Semi-urban,0,9.1195,5.541,3.5785,1.922025,0.0
2024-01-22,HH_001,Semi-urban,0,12.5125,7.869,4.6435,2.6637750000000002,0.0
2024-01-22,HH_002,Rural,0,5.0244,3.208,1.8164,1.07446,0.0
2024-01-22,HH_003,Rural,1,4.5825000000000005,3.1002,1.4823,0.997395,0.22912500000000002
2024-01-22,HH_004,Rural,0,5.3936,3.2618,2.1318,1.13522,0.0
2024-01-22,HH_005,Urban,0,13.092,8.1893,4.9027,2.78273,0.0
2024-01-22,HH_006,Urban,0,9.0177,5.3786,3.6391,1.8905149999999997,0.0
2024-01-22,HH_007,Urban,1,5.9704,4.6517,1.3187,1.36073,0.29852
2024-01-22,HH_008,Rural,0,5.1043,3.1575,1.9468,1.081395,0.0
2024-01-22,HH_009,Rural,0,5.4513,3.2721999999999998,2.1791,1.144915,0.0
2024-01-22,HH_010,Rural,0,5.1105,3.1856,1.9249,1.085135,0.0
2024-01-22,HH_011,Urban,0,8.6838,5.0953,3.5885,1.8121,0.0
2024-01-22,HH_012,Rural,1,4.2995,3.0296,1.2699,0.947885,0.21497500000000003
2024-01-22,HH_013,Rural,0,5.1325,3.1679,1.9646,1.086665,0.0
2024-01-22,HH_014,Semi-urban,0,8.8932,5.3079,3.5853,1.86477,0.0
2024-01-22,HH_015,Urban,1,5.7729,4.5226,1.2503,1.318195,0.288645
2024-01-22,HH_016,Urban,1,10.2936,7.7461,2.5475000000000003,2.31865,0.51468
2024-01-22,HH_017,Semi-urban,0,8.5549,5.1276,3.4273000000000002,1.795995,0.0
2024-01-22,HH_018,Rural,1,3.4714,2.8421,0.6293,0.80492,0.17357
2024-01-22,HH_019,Semi-urban,0,8.9784,5.4708000000000006,3.5076,1.89384,0.0
2024-01-22,HH_020,Semi-urban,0,8.7911,5.262,3.5291,1.844865,0.0
2024-01-22,HH_021,Rural,1,4.0176,2.9963,1.0213,0.90227,0.20088
2024-01-22,HH_022,Urban,1,6.4705,5.0201,1.4504,1.472585,0.32352500000000006
2024-01-22,HH_023,Semi-urban,1,6.038,4.7729,1.2651,1.38299,0.30190000000000006
2024-01-22,HH_024,Semi-urban,1,8.4619,5.3188,3.1431,1.8011650000000001,0.423095
2024-01-22,HH_025,Semi-urban,0,8.9971,5.5624,3.4347,1.905805,0.0
2024-01-22,HH_026,Rural,0,5.2004,3.1604,2.04,1.0961,0.0
2024-01-22,HH_027,Urban,1,7.0998,5.0001,2.0997,1.5649799999999998,0.35499
2024-01-22,HH_028,Rural,0,5.4052999999999995,3.2709,2.1344,1.137885,0.0
2024-01-22,HH_029,Rural,1,4.5919,3.0723,1.5196,0.996015,0.229595
2024-01-22,HH_030,Urban,1,5.7351,4.5659,1.1692,1.316855,0.28675500000000004
2024-01-22,HH_031,Rural,1,3.5362,2.7932,0.743,0.80975,0.17681000000000002
2024-01-22,HH_032,Urban,0,8.7291,5.3483,3.3808,1.844195,0.0
2024-01-22,HH_033,Urban,0,12.9152,7.92,4.9952,2.72928,0.0
2024-01-22,HH_034,Rural,0,4.8895,3.0207,1.8688,1.035495,0.0
2024-01-22,HH_035,Rural,0,5.0084,3.0777,1.9307,1.05903,0.0
2024-01-22,HH_036,Rural,0,5.1909,3.1415,2.0494,1.0927850000000001,0.0
2024-01-22,HH_037,Semi-urban,0,8.6263,5.2504,3.3758999999999997,1.818985,0.0
2024-01-22,HH_038,Urban,0,8.8173,5.3198,3.4975,1.854575,0.0
2024-01-22,HH_039,Rural,0,5.1662,3.1154,2.0508,1.08647,0.0
2024-01-22,HH_040,Semi-urban,0,9.3598,5.5617,3.7981,1.96014,0.0
2024-01-22,HH_041,Urban,0,8.7223,5.3131,3.4092000000000002,1.839655,0.0
2024-01-22,HH_042,Semi-urban,0,8.9246,5.4265,3.4981,1.8813399999999998,0.0
2024-01-22,HH_043,Urban,1,12.1794,7.571,4.6084,2.5840099999999997,0.60897
2024-01-22,HH_044,Rural,0,5.3701,3.171,2.1991,1.122615,0.0
2024-01-22,HH_045,Semi-urban,0,9.0539,5.4283,3.6256,1.900915,0.0
2024-01-22,HH_046,Rural,0,5.7492,3.1631,2.5861,1.17869,0.0
2024-01-22,HH_047,Semi-urban,1,6.7002,4.9451,1.7551,1.49954,0.33501000000000003
2024-01-22,HH_048,Rural,0,5.0512999999999995,3.1405,1.9108,1.071745,0.0
2024-01-22,HH_049,Rural,0,5.3934,3.1875,2.2059,1.12776,0.0
2024-01-22,HH_050,Urban,0,12.8793,7.8873999999999995,4.9919,2.7206349999999997,0.0
2024-01-22,HH_051,Rural,0,5.3191,3.258,2.0611,1.123665,0.0
2024-01-22,HH_052,Rural,0,5.2546,3.2194,2.0352,1.1101299999999998,0.0
2024-01-22,HH_053,Rural,0,5.112,3.1254999999999997,1.9865,1.0793499999999998,0.0
2024-01-22,HH_054,Rural,0,5.1835,3.309,1.8745,1.108425,0.0
2024-01-22,HH_055,Rural,1,4.0535,2.993,1.0605,0.9073249999999999,0.202675
2024-01-22,HH_056,Rural,1,4.3198,3.0961,1.2237,0.95758,0.21599000000000002
2024-01-22,HH_057,Urban,0,8.6492,5.2756,3.3736,1.82494,0.0
2024-01-22,HH_058,Urban,0,8.9369,5.4333,3.5036,1.8838650000000001,0.0
2024-01-22,HH_059,Urban,1,8.3676,5.3427,3.0248999999999997,1.78941,0.41838
2024-01-22,HH_060,Semi-urban,0,9.0127,5.3024,3.7103,1.882145,0.0
2024-01-22,HH_061,Semi-urban,0,8.5415,5.128,3.4135,1.794025,0.0
2024-01-23,HH_001,Semi-urban,0,13.3294,8.451,4.8784,2.84451,0.0
2024-01-23,HH_002,Rural,0,5.2692,3.1803,2.0889,1.1084100000000001,0.0
2024-01-23,HH_003,Rural,1,4.522,3.136,1.3860000000000001,0.9919,0.22610000000000002
2024-01-23,HH_004,Rural,0,5.1113,3.2307,1.8806,1.089765,0.0
2024-01-23,HH_005,Urban,0,13.3737,8.1737,5.2,2.8234250000000003,0.0
2024-01-23,HH_006,Urban,0,8.956199999999999,5.5809,3.3752999999999997,1.9015199999999999,0.0
2024-01-23,HH_007,Urban,1,5.9876,4.5583,1.4293,1.35397,0.29938
2024-01-23,HH_008,Rural,0,5.1054,3.2628,1.8426,1.09209,0.0
2024-01-23,HH_009,Rural,0,5.0294,3.0369,1.9925,1.0581,0.0
2024-01-23,HH_010,Rural,0,5.2681000000000004,3.3026,1.9655,1.1204749999999999,0.0
2024-01-23,HH_011,Urban,0,8.7978,5.5934,3.2044,1.87901,0.0
2024-01-23,HH_012,Rural,1,4.0841,2.88,1.2041,0.9006149999999999,0.20420500000000003
2024-01-23,HH_013,Rural,0,5.4329,3.3273,2.1056,1.147665,0.0
2024-01-23,HH_014,Semi-urban,0,8.461,5.3924,3.0686,1.8083900000000002,0.0
2024-01-23,HH_015,Urban,1,5.8383,4.6784,1.1599,1.343585,0.29191500000000004
2024-01-23,HH_016,Urban,1,9.4425,7.1882,2.2542999999999997,2.135195,0.4721250000000001
2024-01-23,HH_017,Semi-urban,0,8.8427,5.4329,3.4098,1.869695,0.0
2024-01-23,HH_018,Rural,1,3.6063,2.9098,0.6965,0.831925,0.180315
2024-01-23,HH_019,Semi-urban,0,9.1093,5.2498000000000005,3.8595,1.891375,0.0
2024-01-23,HH_020,Semi-urban,0,8.4709,5.1653,3.3056,1.7871650000000001,0.0
2024-01-23,HH_021,Rural,1,4.1328000000000005,2.9932,1.1396,0.91924,0.20664000000000005
2024-01-23,HH_022,Urban,1,6.7731,4.966600000000001,1.8065,1.512625,0.33865500000000004
2024-01-23,HH_023,Semi-urban,1,5.5979,4.589,1.0089000000000001,1.298585,0.279895
2024-01-23,HH_024,Semi-urban,1,8.1746,5.261,2.9136,1.7522900000000001,0.40873000000000004
2024-01-23,HH_025,Semi-urban,0,8.7749,5.5491,3.2258,1.871145,0.0
2024-01-23,HH_026,Rural,0,5.1242,3.1419,1.9823,1.08282,0.0
2024-01-23,HH_027,Urban,1,6.7139,4.9054,1.8085,1.497625,0.335695
2024-01-23,HH_028,Rural,0,5.146,3.2672,1.8788,1.09862,0.0
2024-01-23,HH_029,Rural,1,4.6519,3.1461,1.5058,1.012395,0.23259500000000002
2024-01-23,HH_030,Urban,1,6.0703,4.6204,1.4499,1.372585,0.303515
2024-01-23,HH_031,Rural,1,3.5434,2.7553,0.7881,0.80704,0.17717000000000002
2024-01-23,HH_032,Urban,0,9.169,5.4556,3.7134,1.92091,0.0
2024-01-23,HH_033,Urban,0,13.2902,8.044,5.2462,2.79793,0.0
2024-01-23,HH_034,Rural,0,5.297,3.3842,1.9128,1.13297,0.0
2024-01-23,HH_035,Rural,0,5.2995,3.3315,1.968,1.128075,0.0
2024-01-23,HH_036,Rural,0,5.2128,3.1592000000000002,2.0536,1.0978400000000001,0.0
2024-01-23,HH_037,Semi-urban,0,8.856300000000001,5.3941,3.4622,1.867855,0.0
2024-01-23,HH_038,Urban,0,8.4571,5.1571,3.3,1.7842749999999998,0.0
2024-01-23,HH_039,Rural,0,5.155,3.1152,2.0398,1.08477,0.0
2024-01-23,HH_040,Semi-urban,0,8.673,5.4724,3.2006,1.8481900000000002,0.0
2024-01-23,HH_041,Urban,0,8.7612,5.2454,3.5158,1.83872,0.0
2024-01-23,HH_042,Semi-urban,0,8.6524,5.3152,3.3372,1.82938,0.0
2024-01-23,HH_043,Urban,1,11.9145,7.6951,4.2194,2.556685,0.5957250000000001
2024-01-23,HH_044,Rural,0,5.1986,3.2619,1.9367,1.10598,0.0
2024-01-23,HH_045,Semi-urban,0,9.0087,5.4296999999999995,3.579,1.894275,0.0
2024-01-23,HH_046,Rural,0,5.3077,3.1931,2.1146,1.115465,0.0
2024-01-23,HH_047,Semi-urban,1,6.5253,5.0001,1.5252000000000001,1.478805,0.326265
2024-01-23,HH_048,Rural,0,4.9941,2.9564,2.0377,1.0447549999999999,0.0
2024-01-23,HH_049,Rural,0,5.4072,3.2811,2.1261,1.13919,0.0
2024-01-23,HH_050,Urban,0,13.297,7.9647,5.3323,2.79102,0.0
2024-01-23,HH_051,Rural,0,5.003,3.1114,1.8916,1.06159,0.0
2024-01-23,HH_052,Rural,0,5.1957,3.1484,2.0473,1.094195,0.0
2024-01-23,HH_053,Rural,0,5.4191,3.3609999999999998,2.0581,1.148965,0.0
2024-01-23,HH_054,Rural,0,5.1281,3.144,1.9841,1.083615,0.0
2024-01-23,HH_055,Rural,1,4.1548,2.9359,1.2189,0.91681,0.20774
2024-01-23,HH_056,Rural,1,4.2932,2.949,1.3442,0.9388799999999999,0.21466
2024-01-23,HH_057,Urban,0,9.0096,5.5712,3.4383999999999997,1.90856,0.0
2024-01-23,HH_058,Urban,0,9.0621,5.6782,3.3839,1.927135,0.0
2024-01-23,HH_059,Urban,1,7.9649,5.2508,2.7141,1.719815,0.398245
2024-01-23,HH_060,Semi-urban,0,8.633,5.2793,3.3537,1.82288,0.0
2024-01-23,HH_061,Semi-urban,0,8.7105,5.4711,3.2394,1.853685,0.0
2024-01-24,HH_001,Semi-urban,0,12.8873,8.2975,4.5898,2.762845,0.0
2024-01-24,HH_002,Rural,0,5.1747,3.1195,2.0552,1.088155,0.0
2024-01-24,HH_003,Rural,1,4.662,3.0677,1.5943,1.00607,0.2331
2024-01-24,HH_004,Rural,0,5.2526,3.2442,2.0084,1.11231,0.0
2024-01-24,HH_005,Urban,0,12.9405,8.119299999999999,4.8212,2.753005,0.0
2024-01-24,HH_006,Urban,0,8.4549,5.1685,3.2864,1.785085,0.0
2024-01-24,HH_007,Urban,1,6.2219,4.7378,1.4841,1.407065,0.311095
2024-01-24,HH_008,Rural,0,5.1461,3.219,1.9271,1.093815,0.0
2024-01-24,HH_009,Rural,0,5.0446,3.1015,1.9431,1.06684,0.0
2024-01-24,HH_010,Rural,0,5.2214,3.2749,1.9465,1.1107,0.0
2024-01-24,HH_011,Urban,0,8.6695,5.3058,3.3637,1.8310049999999998,0.0
2024-01-24,HH_012,Rural,1,4.1013,2.9599,1.1414,0.911185,0.20506500000000003
2024-01-24,HH_013,Rural,0,5.284,3.3033,1.9807000000000001,1.12293,0.0
2024-01-24,HH_014,Semi-urban,0,8.5215,5.4192,3.1023,1.8201450000000001,0.0
2024-01-24,HH_015,Urban,1,6.0067,4.8665,1.1402,1.387655,0.300335
2024-01-24,HH_016,Urban,1,9.4883,7.1021,2.3862,2.133455,0.47441500000000003
2024-01-24,HH_017,Semi-urban,0,8.4997,5.4695,3.0302,1.8219049999999999,0.0
2024-01-24,HH_018,Rural,1,3.6055,2.827,0.7785,0.823525,0.18027500000000002
2024-01-24,HH_019,Semi-urban,0,8.5807,5.3433,3.2374,1.8214350000000001,0.0
2024-01-24,HH_020,Semi-urban,0,8.5157,5.4191,3.0966,1.8192650000000001,0.0
2024-01-24,HH_021,Rural,1,4.1289,2.98,1.1489,0.917335,0.206445
2024-01-24,HH_022,Urban,1,6.9789,4.8972999999999995,2.0816,1.536565,0.34894500000000006
2024-01-24,HH_023,Semi-urban,1,5.7377,4.7887,0.949,1.339525,0.286885
2024-01-24,HH_024,Semi-urban,1,7.9279,5.2757000000000005,2.6522,1.716755,0.39639500000000005
2024-01-24,HH_025,Semi-urban,0,8.8242,5.2118,3.6124,1.84481,0.0
2024-01-24,HH_026,Rural,0,5.0308,3.0718,1.9589999999999999,1.0617999999999999,0.0
2024-01-24,HH_027,Urban,1,6.9409,4.9039,2.037,1.531525,0.34704500000000005
2024-01-24,HH_028,Rural,0,5.2382,3.2262,2.012,1.10835,0.0
2024-01-24,HH_029,Rural,1,4.6469,3.1418,1.5051,1.011215,0.232345
2024-01-24,HH_030,Urban,1,6.291799999999999,5.0146,1.2772000000000001,1.44523,0.31459
2024-01-24,HH_031,Rural,1,3.6938999999999997,2.8083,0.8855999999999999,0.834915,0.184695
2024-01-24,HH_032,Urban,0,8.2377,5.1784,3.0593,1.753495,0.0
2024-01-24,HH_033,Urban,0,12.5841,7.9293,4.6548,2.680545,0.0
2024-01-24,HH_034,Rural,0,5.2988,3.3639,1.9349,1.13121,0.0
2024-01-24,HH_035,Rural,0,6.1334,4.2267,1.9066999999999998,1.34268,0.0
2024-01-24,HH_036,Rural,0,5.1951,3.2392,1.9559,1.1031849999999999,0.0
2024-01-24,HH_037,Semi-urban,0,8.4748,5.3282,3.1466,1.8040399999999999,0.0
2024-01-24,HH_038,Urban,0,8.9806,5.2825,3.6981,1.87534,0.0
2024-01-24,HH_039,Rural,0,5.1706,3.2116,1.959,1.09675,0.0
2024-01-24,HH_040,Semi-urban,0,8.6045,5.2814,3.3230999999999997,1.8188149999999998,0.0
2024-01-24,HH_041,Urban,0,9.0551,5.4375,3.6176,1.902015,0.0
2024-01-24,HH_042,Semi-urban,0,8.904,5.2872,3.6168,1.8643200000000002,0.0
2024-01-24,HH_043,Urban,1,12.0548,7.6266,4.4282,2.57088,0.60274
2024-01-24,HH_044,Rural,0,5.1636,3.1172,2.0464,1.08626,0.0
2024-01-24,HH_045,Semi-urban,0,8.7643,5.354,3.4103000000000003,1.8500450000000002,0.0
2024-01-24,HH_046,Rural,0,5.1785,3.2465,1.932,1.101425,0.0
2024-01-24,HH_047,Semi-urban,1,6.6916,4.9511,1.7405,1.49885,0.33458000000000004
2024-01-24,HH_048,Rural,0,5.2419,3.2121999999999997,2.0297,1.107505,0.0
2024-01-24,HH_049,Rural,0,5.1287,3.1846,1.9441,1.087765,0.0
2024-01-24,HH_050,Urban,0,12.9113,7.8004,5.1109,2.716735,0.0
2024-01-24,HH_051,Rural,0,4.9769,3.1683,1.8086,1.063365,0.0
2024-01-24,HH_052,Rural,0,5.38,3.1984,2.1816,1.12684,0.0
2024-01-24,HH_053,Rural,0,5.2278,3.2233,2.0045,1.1065,0.0
2024-01-24,HH_054,Rural,0,5.3899,3.3346,2.0553,1.141945,0.0
2024-01-24,HH_055,Rural,1,4.1732,2.8352,1.338,0.9095,0.20865999999999998
2024-01-24,HH_056,Rural,1,4.2521,3.105,1.1471,0.948315,0.21260500000000004
2024-01-24,HH_057,Urban,0,8.5366,5.4374,3.0992,1.82423,0.0
2024-01-24,HH_058,Urban,0,8.6653,5.2025,3.4628,1.820045,0.0
2024-01-24,HH_059,Urban,1,8.7712,5.4843,3.2868999999999997,1.86411,0.43856000000000006
2024-01-24,HH_060,Semi-urban,0,8.3561,5.0683,3.2878,1.7602449999999998,0.0
2024-01-24,HH_061,Semi-urban,0,8.7088,5.403,3.3058,1.84662,0.0
2024-01-25,HH_001,Semi-urban,0,13.1392,8.0649,5.0743,2.77737,0.0
2024-01-25,HH_002,Rural,0,5.1976,3.277,1.9205999999999999,1.10734,0.0
2024-01-25,HH_003,Rural,1,4.9489,3.1341,1.8148,1.055745,0.24744500000000003
2024-01-25,HH_004,Rural,0,5.3184000000000005,3.3075,2.0109,1.12851,0.0
2024-01-25,HH_005,Urban,0,13.0031,8.1905,4.8126,2.769515,0.0
2024-01-25,HH_006,Urban,0,8.7694,5.4386,3.3308,1.85927,0.0
2024-01-25,HH_007,Urban,1,5.9265,4.6293,1.2972,1.351905,0.296325
2024-01-25,HH_008,Rural,0,5.4035,3.2648,2.1387,1.137005,0.0
2024-01-25,HH_009,Rural,0,5.2279,3.14,2.0879,1.098185,0.0
2024-01-25,HH_010,Rural,0,4.9494,3.1884,1.7610000000000001,1.06125,0.0
2024-01-25,HH_011,Urban,0,8.6052,5.2941,3.3110999999999997,1.82019,0.0
2024-01-25,HH_012,Rural,1,4.3223,2.9646,1.3577,0.9448049999999999,0.21611500000000003
2024-01-25,HH_013,Rural,0,5.1588,3.2234,1.9354,1.09616,0.0
2024-01-25,HH_014,Semi-urban,0,9.0618,5.4646,3.5972,1.90573,0.0
2024-01-25,HH_015,Urban,1,5.9344,4.4993,1.4351,1.34009,0.29672000000000004
2024-01-25,HH_016,Urban,1,9.8773,7.2381,2.6392,2.205405,0.493865
2024-01-25,HH_017,Semi-urban,0,8.6247,5.556,3.0687,1.849305,0.0
2024-01-25,HH_018,Rural,1,3.4818,2.6811000000000003,0.8007,0.7903800000000001,0.17409
2024-01-25,HH_019,Semi-urban,0,8.3152,5.3602,2.955,1.7832999999999999,0.0
2024-01-25,HH_020,Semi-urban,0,8.7681,5.3604,3.4077,1.851255,0.0
2024-01-25,HH_021,Rural,1,4.393,3.1513,1.2417,0.9740800000000001,0.21965
2024-01-25,HH_022,Urban,1,6.6669,4.8885000000000005,1.7784,1.4888850000000002,0.333345
2024-01-25,HH_023,Semi-urban,1,5.8751,4.6576,1.2175,1.3470250000000001,0.293755
2024-01-25,HH_024,Semi-urban,1,8.5008,5.282,3.2188,1.80332,0.42504000000000003
2024-01-25,HH_025,Semi-urban,0,8.6142,5.2638,3.3504,1.8185099999999998,0.0
2024-01-25,HH_026,Rural,0,5.3267,3.3024,2.0243,1.129245,0.0
2024-01-25,HH_027,Urban,1,6.8659,5.056,1.8098999999999998,1.535485,0.343295
2024-01-25,HH_028,Rural,0,5.1485,3.1250999999999998,2.0234,1.0847849999999999,0.0
2024-01-25,HH_029,Rural,1,4.9422,3.2649999999999997,1.6772,1.0678299999999998,0.24711
2024-01-25,HH_030,Urban,1,5.5823,4.3696,1.2127000000000001,1.274305,0.279115
2024-01-25,HH_031,Rural,1,3.7646,2.9721,0.7925,0.8619,0.18823
2024-01-25,HH_032,Urban,0,8.9739,5.3914,3.5825,1.885225,0.0
2024-01-25,HH_033,Urban,0,13.6389,8.3657,5.2732,2.8824050000000003,0.0
2024-01-25,HH_034,Rural,0,5.3853,3.2223,2.1630000000000003,1.130025,0.0
2024-01-25,HH_035,Rural,0,5.2996,3.2124,2.0872,1.11618,0.0
2024-01-25,HH_036,Rural,0,5.205,3.1652,2.0398,1.09727,0.0
2024-01-25,HH_037,Semi-urban,0,8.1473,5.1499,2.9974,1.737085,0.0
2024-01-25,HH_038,Urban,0,10.9981,7.6302,3.3679,2.412735,0.0
2024-01-25,HH_039,Rural,0,5.0967,3.1805,1.9162,1.082555,0.0
2024-01-25,HH_040,Semi-urban,0,8.812899999999999,5.5936,3.2193,1.8812950000000002,0.0
2024-01-25,HH_041,Urban,0,8.4274,4.9857,3.4417,1.76268,0.0
2024-01-25,HH_042,Semi-urban,0,9.0365,5.3494,3.6871,1.890415,0.0
2024-01-25,HH_043,Urban,1,12.1317,7.8503,4.2814,2.6047849999999997,0.606585
2024-01-25,HH_044,Rural,0,5.2021,3.1549,2.0472,1.095805,0.0
2024-01-25,HH_045,Semi-urban,0,8.7538,5.481,3.2728,1.86117,0.0
2024-01-25,HH_046,Rural,0,5.1131,3.2626,1.8505,1.093225,0.0
2024-01-25,HH_047,Semi-urban,1,6.7512,5.1312,1.62,1.5257999999999998,0.33756
2024-01-25,HH_048,Rural,0,5.2273,3.1501,2.0772,1.099105,0.0
2024-01-25,HH_049,Rural,0,5.5164,3.3913,2.1251,1.16659,0.0
2024-01-25,HH_050,Urban,0,13.2571,8.0171,5.24,2.790275,0.0
2024-01-25,HH_051,Rural,0,5.0938,3.0597,2.0341,1.0700399999999999,0.0
2024-01-25,HH_052,Rural,0,5.4145,3.0548,2.3597,1.117655,0.0
2024-01-25,HH_053,Rural,0,5.3467,3.2965,2.0502000000000002,1.131655,0.0
2024-01-25,HH_054,Rural,0,5.1655999999999995,3.225,1.9406,1.09734,0.0
2024-01-25,HH_055,Rural,1,4.1298,2.7905,1.3393,0.89852,0.20649000000000003
2024-01-25,HH_056,Rural,1,4.151,3.0117,1.1393,0.92382,0.20755
2024-01-25,HH_057,Urban,0,8.4907,5.2554,3.2353,1.799145,0.0
2024-01-25,HH_058,Urban,0,8.8191,5.3363,3.4828,1.8564949999999998,0.0
2024-01-25,HH_059,Urban,1,8.8322,5.3966,3.4356,1.86449,0.44161000000000006
2024-01-25,HH_060,Semi-urban,0,8.7935,5.3834,3.4101,1.857365,0.0
2024-01-25,HH_061,Semi-urban,0,8.2608,5.1813,3.0795,1.75725,0.0
2024-01-26,HH_001,Semi-urban,0,12.8019,8.0235,4.7784,2.7226350000000004,0.0
2024-01-26,HH_002,Rural,0,5.3243,3.2661,2.0582000000000003,1.125255,0.0
2024-01-26,HH_003,Rural,1,4.9307,3.2194,1.7113,1.061545,0.246535
2024-01-26,HH_004,Rural,0,5.4033999999999995,3.1681999999999997,2.2352,1.12733,0.0
2024-01-26,HH_005,Urban,0,13.0287,7.9859,5.0428,2.752895,0.0
2024-01-26,HH_006,Urban,0,8.9374,5.5931,3.3443,1.8999199999999998,0.0
